City,Source,Title (TR),Title (EN),Category,Area,Description (TR),Description (EN),Price,Rating,Review Count,Image URL
Sintra,OTA,Queijadas da Sapa,Queijadas da Sapa,Kafe,,"Sintra'nın ünlü peynirli tatlısı Queijadas. Günün yorgunluğunu atmak ve lezzetli bir kahve eşliğinde dinlenmek için en doğru adreslerden biri. Mekanın sıcak ambiyansı ve sunduğu tatlı sürprizler, molanızı keyfe dönüştürecek.",Sintra's famous cheese pastry Queijadas. One of the right addresses to relieve the tiredness of the day and relax with a delicious coffee. The warm ambiance of the venue and the sweet surprises it offers will turn your break into pleasure.,medium,4.6,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/queijadas_da_sapa.jpg
Sintra,OTA,Queluz National Sarayı,Queluz National Palace,Tarihi,Queluz,"Portekiz'in Versailles'ı olarak bilinen, rokoko tarzı muazzam saray ve bahçeleri.","Magnificent rococo style palace and gardens, known as the Versailles of Portugal.",medium,4.6,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/queluz-national-palace.jpg
Sintra,OTA,Quinta da Amizade,Quinta da Amizade,Tarihi,Sintra Center,"Moorish Castle'ın eteklerinde, 19. yüzyıl romantik dönem mimarisinin güzel bir örneği olan tarihi malikane. Süslü kuleler, gotik pencereler ve yemyeşil bahçesiyle dikkat çeken bu yapı, Sintra'nın masalsı karakterini yansıtan gizli hazinelerden biri.","A historic manor at the foot of Moorish Castle, a beautiful example of 19th century romantic period architecture. Notable for its ornate towers, Gothic windows, and lush garden, this structure is one of the hidden treasures reflecting Sintra's fairytale character.",private,4.3,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/quinta-da-amizade.jpg
Sintra,OTA,Quinta da Regaleira,Quinta da Regaleira (Initiation Well),Park,,"Gotik mimarisi, gizli tünelleri ve sembolik 'İnisiyasyon Kuyusu' ile ünlü bu malikane, tam bir gizem bahçesidir. Kuyuya inen spiral merdivenler, Dante'nin İlahi Komedya'sına atıfta bulunan mistik bir yolculuğu simgeler.","Famous for its Gothic architecture, secret tunnels, and symbolic 'Initiation Well', this estate is a true garden of mystery. The spiral stairs descending into the well symbolize a mystical journey referencing Dante's Divine Comedy.",medium,4.9,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/quinta_da_regaleira.jpg
Sintra,OTA,Quinta da Ribafria,Quinta da Ribafria,Tarihi,Sintra Outskirts,Rönesans tarzı mimarisi ve halka açık geniş bahçeleriyle etkileyici bir malikane.,Impressive manor with Renaissance style architecture and large public gardens.,free,4.6,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/quinta-da-ribafria.jpg
Sintra,OTA,Quinta da Vigia,Quinta da Vigia,Tarihi,Sintra,"Sintra'nın karakteristik mimari tarzını yansıtan, romantik dönemden kalma tarihi bir malikane (quinta). Geniş arazisi, eski bahçeleri ve tipik Sintra evlerinin özelliklerini taşıyan ana binasıyla, bölgenin aristokratik geçmişine bir pencere açıyor.","A historic manor (quinta) from the romantic period reflecting Sintra's characteristic architectural style. With its large estate, old gardens, and main building bearing features of typical Sintra houses, it opens a window to the aristocratic past of the region.",private,4.4,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/quinta-da-vigia.jpg
Sintra,OTA,Quinta do Relógio,Quinta do Relógio,Tarihi,Sintra Center,"Neo-Manueline mimarisiyle dikkat çeken, Quinta da Regaleira'nın hemen yanındaki tarihi yapı.","Historic structure right next to Quinta da Regaleira, notable for its Neo-Manueline architecture.",private,4.4,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/quinta_do_relogio.jpg
Sintra,OTA,Quinta dos Pisões,Quinta dos Pisões,Tarihi,Sintra Center,"Sintra ormanlarının içinde, tarihi bir çiftlik evi ve antik su değirmeni kalıntılarını barındıran pitoresk bir mülk. Doğa yürüyüş rotalarının üzerinde bulunan bu eski quinta, geçmişin kırsal yaşamını hayal etmek ve mola vermek için atmosferik bir durak.","A picturesque estate in the Sintra forests, housing a historic farmhouse and ancient water mill ruins. This old quinta on nature hiking routes is an atmospheric stop to imagine past rural life and take a break.",free,4.2,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/quinta-dos-pisoes.jpg
Sintra,OTA,Quintinha de Monserrate,Quintinha de Monserrate,Yeme-İçme,Monserrate,"Monserrate Sarayı yakınında, biyolojik tarım yapılan ve çocuklar için aktiviteler sunan çiftlik kafesi.","Farm cafe near Monserrate Palace, practicing biological farming and offering activities for children.",medium,4.7,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/quintinha-de-monserrate.jpg
Sintra,OTA,Ramalhão Sarayı,Ramalhão Palace,Tarihi,Sintra Outskirts,"Bir zamanlar Portekiz kraliyet ailesinin yazlık ikametgahı olarak kullanılan, bugün ise özel bir okula ev sahipliği yapan zarif neoklasik saray. Bakımlı bahçeleri ve görkemli cephesiyle, şehrin dışından bile göze çarpan aristokratik ihtişamını korumaya devam ediyor.","An elegant neoclassical palace once used as a summer residence of the Portuguese royal family, now housing a private school. With its well-maintained gardens and magnificent facade, it continues to preserve its aristocratic grandeur visible even from outside the city.",free,4.3,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/ramalho_palace.jpg
Sintra,OTA,Refúgio do Ciclista,Refúgio do Ciclista,Yeme-İçme,Almoçageme,"Penedo köyünde, bisikletçilerin ve yerel halkın uğrak noktası olan bu rustik restoran, devasa porsiyonları ve samimi ortamıyla bilinir. Kömür ateşinde pişen etleri ve 'taş devri' usulü sunumlarıyla, gösterişten uzak ama lezzet dolu bir ziyafet sunar.","Located in the village of Penedo, a frequent destination for cyclists and locals, this rustic restaurant is known for its huge portions and friendly atmosphere. With its charcoal-grilled meats and 'stone age' style presentations, it offers a feast full of flavor without pretension.",medium,4.7,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/refugio-do-ciclista.jpg
Sintra,OTA,Restaurante Regional de Sintra,Restaurante Regional de Sintra,Yeme-İçme,Sintra Center,"Sintra Belediye Binası'nın tam karşısında yer alan, merkezi konumu ve hızlı servisiyle turistlerin güvenilir limanı. Geleneksel Portekiz mutfağının klasiklerini, temiz ve nezih bir ortamda, makul fiyatlarla sunuyor.",A reliable haven for tourists with its central location right across Sintra City Hall and fast service. It offers classics of traditional Portuguese cuisine in a clean and decent environment at reasonable prices.,medium,4.2,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/restaurante-regional-de-sintra.jpg
Sintra,OTA,Rio da Mula,Rio da Mula,Park,Serra de Sintra,"Sintra bölgesinin yürüyüş rotalarının kesiştiği noktada, ormanla çevrili pitoresk bir baraj gölü. Serin sularında serinlemek (izin verilen dönemlerde), kano yapmak veya gölün etrafındaki patikalarda yürümek için yerel halkın ve doğa severlerin favori kaçış noktalarından biri.","A picturesque reservoir surrounded by forest at the intersection of hiking routes in the Sintra region. One of the favorite escape points of locals and nature lovers for cooling off in its cool waters (when permitted), canoeing, or walking on the trails around the lake.",free,4.6,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/rio-da-mula.jpg
Sintra,OTA,Romaria de Baco,Romaria de Baco,Yeme-İçme,Sintra Center,"Sintra'nın dar sokaklarında gizlenmiş bu şık restoran, modern dokunuşlarla yeniden yorumlanan Portekiz mutfağı sunuyor. Zengin şarap kavı ve minimalist dekorasyonuyla, hem göze hem damağa hitap eden sofistike bir yemek deneyimi arayanlar için mükemmel bir tercih.","Hidden in the narrow streets of Sintra, this stylish restaurant offers Portuguese cuisine reinterpreted with modern touches. With its rich wine cellar and minimalist decoration, it is an excellent choice for those seeking a sophisticated dining experience appealing to both the eye and the palate.",medium,4.4,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/romaria-de-baco.jpg
Sintra,OTA,Rua das Padarias,Rua das Padarias,Alışveriş,,"Fırınlar ve hediyelik eşya dükkanları. Bölgeye özgü ürünleri keşfetmek ve sevdiklerinize hediyeler almak için uğramanız gereken bir yer. Renkli dükkanlar ve canlı atmosfer, alışveriş deneyiminizi çok daha keyifli hale getirecek.",Bakeries and souvenir shops. A place you must stop by to discover region-specific products and buy gifts for your loved ones. Colorful shops and a lively atmosphere will make your shopping experience much more enjoyable.,medium,4.3,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/rua_das_padarias.jpg
Sintra,OTA,Sanctuary of Peninha Viewpoint,Sanctuary of Peninha Viewpoint,Manzara,Serra de Sintra,"Sintra dağlarının tepesinde, Cascais'ten Ericeira'ya kadar tüm kıyı şeridini görebileceğiniz en muhteşem panoramik seyir noktası. 16. yüzyılda inşa edilen kutsallık atfedilen şapelin yanında, sonsuz okyanus manzarasıyla ruhunuzu dinlendirecek bir yer.",The most magnificent panoramic viewpoint on top of Sintra mountains where you can see the entire coastline from Cascais to Ericeira. A place next to the 16th-century chapel attributed with sanctity that will rest your soul with endless ocean views.,free,4.8,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/sanctuary-of-peninha-viewpoint.jpg
Sintra,OTA,Santa Marta Feneri Müzesi,Santa Marta Lighthouse Museum,Müze,Cascais,"Cascais'in simgesi haline gelmiş, mavi-beyaz çizgili sevimli deniz feneri, şimdi denizcilik tarihini anlatan küçük bir müzeye dönüştürüldü. Fenerin tepesine çıkarak körfezi ve limanı kuşbakışı görebilir, Portekiz'in denizcilik mirasını yakından keşfedebilirsiniz.","The cute blue-white striped lighthouse that has become a symbol of Cascais, now converted into a small museum telling maritime history. You can climb to the top of the lighthouse for a bird's-eye view of the bay and harbor, and explore Portugal's maritime heritage up close.",low,4.5,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/santa-marta-lighthouse-museum.jpg
Sintra,OTA,Santuario da Peninha,Santuario da Peninha,Tarihi,Serra de Sintra,"Tepede, sislerin arasında gizemli bir atmosfere sahip eski bir sığınak ve şapel.",An old sanctuary and chapel with a mysterious atmosphere among the mist on the hill.,free,4.8,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/santuario-da-peninha.jpg
Sintra,OTA,Seteais Sarayı,Seteais Palace,Tarihi,,"Lüks bir otele dönüştürülmüş neoklasik saray. Tarih meraklıları için eşsiz bir hazine olan bu mekan, geçmişe ışık tutan detaylarıyla ziyaretçilerini büyülüyor. Kültürel bir yolculuğa çıkmak isteyenler için ideal bir durak.","Lüks bir otele dönüştürülmüş neoklasik saray. A unique treasure for history buffs, this andnue captivates visitors with details that shed light on the past. An ideal stop for those wishing to embark on a cultural journey.",medium,4.6,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/seteais_palace.jpg
Sintra,OTA,Sintra Artisan Pazarı,Sintra Artisan Market,Alışveriş,,"El yapımı sanat ve zanaat ürünleri. Bölgeye özgü ürünleri keşfetmek ve sevdiklerinize hediyeler almak için uğramanız gereken bir yer. Renkli dükkanlar ve canlı atmosfer, alışveriş deneyiminizi çok daha keyifli hale getirecek.",Handmade art and craft products. A place you must stop by to discover region-specific products and buy gifts for your loved ones. Colorful shops and a lively atmosphere will make your shopping experience much more enjoyable.,medium,4.4,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/sintra_artisan_market.jpg
Sintra,OTA,Sintra Çarşısı,Sintra Bazaar,Alışveriş,Sintra Center,"Antika meraklıları ve vintage koleksiyoncuları için hazine dolu bir keşif noktası. Eski mobilyalar, azulejo çini parçaları, nostaljik objeler ve nadir bulunan koleksiyon parçalarının satıldığı bu küçük pazar, geçmişe açılan bir kapı gibi.","A discovery point full of treasures for antique enthusiasts and vintage collectors. This small market selling old furniture, azulejo tile pieces, nostalgic objects, and rare collectibles is like a door opening to the past.",medium,4.3,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/sintra-bazaar.jpg
Sintra,OTA,Sintra National Sarayı,Sintra National Palace,Tarihi,,"İkonik konik bacalarıyla şehir merkeziki saray. Tarih meraklıları için eşsiz bir hazine olan mekan, geçmişe ışık tutan detaylarıyla ziyaretçilerini büyülüyor. Kültürel bir yolculuğa çıkmak isteyenler için ideal bir durak.","İkonik konik bacalarıyla şehir merkezindeki saray. A unique treasure for history buffs, this andnue captivates visitors with details that shed light on the past. An ideal stop for those wishing to embark on a cultural journey.",medium,4.6,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/sintra_national_palace.jpg
Sintra,OTA,Sintra Terrace,Sintra Terrace,Yeme-İçme,Sintra Center,"Milli Saray'ın ikonik bacalarına karşı yemek yiyebileceğiniz, manzarasıyla büyüleyen bir teras restoranı. Turistik merkezin kalbinde olmasına rağmen, açık havada oturup şehrin tarihi dokusunu izleyerek soluklanmak için harika bir mola noktası.","A terrace restaurant enchanting with its view where you can dine against the iconic chimneys of the National Palace. Although in the heart of the tourist center, it is a great stop to take a breath by sitting outdoors and watching the historic texture of the city.",medium,4.3,,https://storage.googleapis.com/myway-3fe75.firebasestorage.app/cities/sintra/sintra-terrace.jpg
